antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedent_len,consequent_len
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.05986485731836712,0.08599988831183336,0.03311554140838778,0.5531716417910447,6.432236746462492,1.0,0.027967170365204366,2.0455284336737254,0.8983103037065937,0.29370975730559684,0.5111287706697769,0.46911828842798986,1,1
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.08599988831183336,0.05986485731836712,0.03311554140838778,0.38506493506493505,6.432236746462492,1.0,0.027967170365204366,1.5288364516681254,0.9239966984114686,0.29370975730559684,0.3459077987649416,0.46911828842798986,1,1
frozenset({'JUMBO BAG OWLS'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.03585190149103702,0.06751549673312113,0.015524655162785502,0.43302180685358255,6.413665422106784,1.0,0.013104096224791213,1.6446567337838907,0.8754701885754645,0.17673235855054037,0.3919703853950834,0.3314819538817127,1,1
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.05584408331937231,0.05701680906907913,0.020383090411570895,0.36500000000000005,6.401620959843291,1.0,0.017199038975312497,1.4850128991038123,0.8936972689434788,0.22041062801932368,0.3266051758853489,0.3612463271302645,1,1
frozenset({'LUNCH BAG APPLE DESIGN'}),frozenset({'LUNCH BAG WOODLAND'}),0.05701680906907913,0.05584408331937231,0.020383090411570895,0.3574926542605289,6.401620959843291,1.0,0.017199038975312497,1.469486571541038,0.8948087010557502,0.22041062801932368,0.31949020877999,0.3612463271302645,1,1
"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG WOODLAND ANIMALS'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.025018149327078795,0.11420115038811637,0.018261015245434747,0.7299107142857143,6.391448000349285,1.0,0.01540391381170067,3.279651939058875,0.865186291412664,0.1509695290858726,0.695089595304141,0.4449064573873559,2,1
frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),frozenset({'LUNCH BAG CARS BLUE'}),0.03741553582397945,0.06315965823421009,0.015022058412911153,0.4014925373134329,6.35678767963894,1.0,0.012658905957618767,1.5652943366161576,0.8754430093645273,0.17558746736292427,0.36114251702859096,0.3196675772331974,1,1
frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),frozenset({'LUNCH BAG BLACK SKULL.'}),0.03741553582397945,0.07025185681577037,0.016697380912492323,0.44626865671641797,6.352410839285291,1.0,0.014068870047100791,1.6790599890389055,0.8753304075021008,0.18354818907305098,0.4044286645336595,0.3419737560211661,1,1
frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),frozenset({'LUNCH BAG BLACK SKULL.'}),0.03668956274082761,0.07025185681577037,0.016362316412576086,0.4459665144596651,6.348109995571719,1.0,0.01378480650427424,1.6781443133847223,0.8745600237423949,0.18064118372379778,0.4041036923796759,0.3394379472139343,1,1
frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),frozenset({'LUNCH BAG SUKI DESIGN'}),0.03668956274082761,0.07108951806556095,0.016529848662534204,0.4505327245053272,6.337540846596147,1.0,0.013921605329252608,1.6905656139360843,0.8742873090481786,0.18115055079559364,0.4084819945723755,0.34152716350953716,1,1
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.045345395655330314,0.06751549673312113,0.019377896911822193,0.4273399014778326,6.329508367050081,1.0,0.016316379999592654,1.6283385304359261,0.8820046982745178,0.2072879330943847,0.3858770880203346,0.3571769813427211,1,1
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.06751549673312113,0.045345395655330314,0.019377896911822193,0.2870140612076096,6.329508367050081,1.0,0.016316379999592654,1.3389529195507024,0.9029746267219356,0.2072879330943847,0.2531477504559617,0.3571769813427211,1,1
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),frozenset({'LUNCH BAG BLACK SKULL.'}),0.06405316356732005,0.07025185681577037,0.028312950242921762,0.4420226678291194,6.29197131384423,1.0,0.023813096567393277,1.6662830003629865,0.8986272142275447,0.2671232876712329,0.3998618483281904,0.42252166777783473,1,1
frozenset({'LUNCH BAG BLACK SKULL.'}),frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.07025185681577037,0.06405316356732005,0.028312950242921762,0.4030206677265501,6.29197131384423,1.0,0.023813096567393277,1.5678044210816398,0.904618422154703,0.2671232876712329,0.36216533991523464,0.42252166777783473,1,1
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG BLACK SKULL.'}),0.05584408331937231,0.07025185681577037,0.02457139666052382,0.44000000000000006,6.263179650238475,1.0,0.020648246115163325,1.6602645414004102,0.8900401662571179,0.24202420242024203,0.3976863475283801,0.39488076311605724,1,1
frozenset({'LUNCH BAG BLACK SKULL.'}),frozenset({'LUNCH BAG WOODLAND'}),0.07025185681577037,0.05584408331937231,0.02457139666052382,0.3497615262321145,6.263179650238475,1.0,0.020648246115163325,1.452014844968496,0.9038326080190456,0.24202420242024203,0.3113018069579745,0.39488076311605724,1,1
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG SUKI DESIGN'}),0.05584408331937231,0.07108951806556095,0.02485061707712068,0.44500000000000006,6.259713275726631,1.0,0.02088068810713347,1.6737125800620525,0.8899465217186153,0.24343544857768054,0.402525850667308,0.39728397486252953,1,1
frozenset({'LUNCH BAG SUKI DESIGN'}),frozenset({'LUNCH BAG WOODLAND'}),0.07108951806556095,0.05584408331937231,0.02485061707712068,0.34956794972505895,6.2597132757266305,1.0,0.02088068810713347,1.451582707650289,0.9045524734096807,0.24343544857768054,0.311096780962124,0.39728397486252953,1,1
frozenset({'JUMBO BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.051320712570503156,0.047690847154743955,0.01524543474618864,0.29706202393906417,6.22891061203375,1.0,0.012797906487116227,1.3547555905027715,0.8848704666340644,0.182,0.261859477081852,0.30836707754330256,1,1
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO BAG BAROQUE BLACK WHITE'}),0.047690847154743955,0.051320712570503156,0.01524543474618864,0.31967213114754095,6.228910612033749,1.0,0.012797906487116227,1.3944442538120314,0.8814976536198608,0.182,0.2828684278584304,0.30836707754330256,1,1
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.05986485731836712,0.06405316356732005,0.02367789132741386,0.3955223880597015,6.174907936342698,1.0,0.019843357829666213,1.5483564948392483,0.8914189329283668,0.2362116991643454,0.35415390232607846,0.3825911853114549,1,1
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.06405316356732005,0.05986485731836712,0.02367789132741386,0.3696599825632083,6.174907936342697,1.0,0.019843357829666213,1.4914730410177495,0.8954079794659341,0.2362116991643454,0.3295219072028139,0.3825911853114549,1,1
frozenset({'JUMBO BAG SPACEBOY DESIGN'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.0379181325738538,0.06505835706706875,0.01518959066286927,0.4005891016200295,6.157381152540658,1.0,0.012722699254563038,1.5597675074974455,0.870605008604324,0.17302798982188294,0.3588788103398559,0.31703274823490746,1,1
frozenset({'LUNCH BAG ALPHABET DESIGN'}),frozenset({'LUNCH BAG SUKI DESIGN'}),0.04037527223990618,0.07108951806556095,0.01764673032892165,0.4370677731673582,6.148132454130309,1.0,0.014776471683620897,1.650128448252087,0.8725796221978643,0.1880952380952381,0.3939865705247014,0.34265014738493593,1,1
frozenset({'LUNCH BAG APPLE DESIGN'}),frozenset({'LUNCH BAG SUKI DESIGN'}),0.05701680906907913,0.07108951806556095,0.02485061707712068,0.435847208619001,6.130963051642146,1.0,0.020797319598763738,1.64655833690115,0.8874956582608822,0.24067063277447265,0.392672596172926,0.39270757917203,1,1
frozenset({'LUNCH BAG SUKI DESIGN'}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.07108951806556095,0.05701680906907913,0.02485061707712068,0.34956794972505895,6.130963051642145,1.0,0.020797319598763738,1.449779712626887,0.9009409453765335,0.24067063277447265,0.3102400376481482,0.39270757917203,1,1
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'LUNCH BAG SUKI DESIGN'}),0.05986485731836712,0.07108951806556095,0.025967498743508125,0.4337686567164179,6.101724537172738,1.0,0.021711734887681838,1.6405140636469828,0.8893528906432133,0.2473404255319149,0.39043497269573735,0.39952376276512175,1,1
frozenset({'LUNCH BAG SUKI DESIGN'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.07108951806556095,0.05986485731836712,0.025967498743508125,0.3652788688138256,6.101724537172738,1.0,0.021711734887681838,1.4811782631605428,0.9000995499566247,0.2473404255319149,0.32486181787045887,0.39952376276512175,1,1
"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.02317529457753951,0.11420115038811637,0.0161389400792986,0.6963855421686749,6.097885527439835,1.0,0.013492294777960113,2.917512084039142,0.855843145695076,0.1331183786273607,0.6572422080200769,0.41885291778360395,2,1
frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.03741553582397945,0.08599988831183336,0.019601273245099683,0.5238805970149255,6.091642760224851,1.0,0.01638354134311005,1.919686754956338,0.8683296896443036,0.18881118881118883,0.4790816796447896,0.37590133746850174,1,1
frozenset({'RECYCLING BAG RETROSPOT'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.041436309822974256,0.06578433015022059,0.016529848662534204,0.398921832884097,6.064085960488561,1.0,0.013803988776932837,1.5542332444586016,0.8711937396178584,0.18226600985221675,0.3565959269206483,0.32509758876802475,1,1
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'RECYCLING BAG RETROSPOT'}),0.06578433015022059,0.041436309822974256,0.016529848662534204,0.25127334465195245,6.064085960488561,1.0,0.013803988776932837,1.2802585340459594,0.8938992492402738,0.18226600985221675,0.21890776479362148,0.32509758876802475,1,1
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.05584408331937231,0.08599988831183336,0.029038923326073603,0.52,6.046519480519481,1.0,0.02423633839773087,1.9041668993503473,0.8839806907471189,0.2574257425742575,0.4748359503879758,0.42883116883116884,1,1
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG WOODLAND'}),0.08599988831183336,0.05584408331937231,0.029038923326073603,0.33766233766233766,6.046519480519481,1.0,0.02423633839773087,1.425490305576634,0.913146058438415,0.2574257425742575,0.29848698648604016,0.42883116883116884,1,1
frozenset({'WOODLAND CHARLOTTE BAG'}),frozenset({'LUNCH BAG WOODLAND'}),0.04601552465516279,0.05584408331937231,0.015524655162785502,0.337378640776699,6.041439320388349,1.0,0.012954960369957962,1.4248799914740609,0.8747275784710873,0.17981888745148772,0.2981865097526675,0.3076893203883495,1,1
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'WOODLAND CHARLOTTE BAG'}),0.05584408331937231,0.04601552465516279,0.015524655162785502,0.27799999999999997,6.041439320388348,1.0,0.012954960369957962,1.3213081375967275,0.883833395813662,0.17981888745148772,0.2431742668149622,0.3076893203883495,1,1
frozenset({'LUNCH BAG ALPHABET DESIGN'}),frozenset({'LUNCH BAG CARS BLUE'}),0.04037527223990618,0.06315965823421009,0.015357122912827386,0.38035961272475793,6.022192382902069,1.0,0.01280703451704172,1.5119097479836296,0.8690350431691213,0.17416086130462316,0.33858485843241776,0.31175363483275914,1,1
frozenset({'RECYCLING BAG RETROSPOT'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.041436309822974256,0.06751549673312113,0.016697380912492323,0.4029649595687331,5.968481001652029,1.0,0.01389978787200671,1.5618589196930568,0.8684380501272814,0.18099273607748184,0.35973730572507506,0.3251383937628612,1,1
frozenset({'LUNCH BAG APPLE DESIGN'}),frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.05701680906907913,0.06405316356732005,0.02172334841123583,0.38099902056807045,5.948168667229675,1.0,0.018071241413847448,1.5120280379711488,0.882180123964514,0.21866216975829117,0.33863660270360607,0.36007230888909186,1,1
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.06405316356732005,0.05701680906907913,0.02172334841123583,0.3391455972101133,5.948168667229675,1.0,0.018071241413847448,1.426915197886235,0.8888122657079226,0.21866216975829117,0.29918750498883684,0.36007230888909186,1,1
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.06505835706706875,0.06751549673312113,0.02607918691014687,0.40085836909871236,5.937279417246189,1.0,0.02168673961612296,1.5563674015844038,0.8894380696894577,0.2448872574724698,0.35747818992997016,0.39356400671643643,1,1
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.06751549673312113,0.06505835706706875,0.02607918691014687,0.38626964433416044,5.937279417246189,1.0,0.02168673961612296,1.5233752645632261,0.89178178001802,0.2448872574724698,0.343562926836209,0.39356400671643643,1,1
frozenset({'LUNCH BAG SUKI DESIGN'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.07108951806556095,0.08599988831183336,0.036298654157592,0.5106048703849175,5.937273645443324,1.0,0.0301849635438117,1.867611785199095,0.8952127708770728,0.30050855293573736,0.46455681639779545,0.4663413962314198,1,1
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG SUKI DESIGN'}),0.08599988831183336,0.07108951806556095,0.036298654157592,0.42207792207792205,5.937273645443323,1.0,0.0301849635438117,1.6073282496393664,0.909816657345221,0.30050855293573736,0.37784954614941385,0.4663413962314198,1,1
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.06751549673312113,0.11420115038811637,0.04573630423856592,0.6774193548387096,5.9318085022478115,1.0,0.03802595684261838,2.7459764337968386,0.8916151920104489,0.3363449691991786,0.6358308149726878,0.5389541761968609,1,1
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.11420115038811637,0.06751549673312113,0.04573630423856592,0.4004889975550122,5.931808502247811,1.0,0.03802595684261838,1.5554084903595167,0.9386073935311107,0.3363449691991786,0.35708207445308443,0.5389541761968609,1,1
frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.036577874574188866,0.11420115038811637,0.024738928910481933,0.6763358778625954,5.922321058623715,1.0,0.020561693555357332,2.736784181583886,0.8627031301765516,0.1962782454585733,0.634607651297787,0.44648089736650554,1,1
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG APPLES'}),0.06578433015022059,0.05372200815323616,0.020885687161445246,0.31748726655348053,5.909817549036566,1.0,0.017351620840759915,1.3864620328302089,0.8892914830086279,0.21177802944507362,0.2787397156785586,0.35313032766343466,1,1
frozenset({'JUMBO BAG APPLES'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.05372200815323616,0.06578433015022059,0.020885687161445246,0.38877338877338885,5.909817549036565,1.0,0.017351620840759915,1.5284276775433467,0.8779555750517165,0.21177802944507362,0.3457328634565769,0.35313032766343466,1,1
frozenset({'LUNCH BAG ALPHABET DESIGN'}),frozenset({'LUNCH BAG BLACK SKULL.'}),0.04037527223990618,0.07025185681577037,0.016697380912492323,0.4135546334716459,5.886743101412371,1.0,0.013860943068196685,1.5853960083070706,0.8650535537452589,0.17776456599286566,0.3692427666272306,0.32561674439878,1,1
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG BLACK SKULL.'}),0.08599988831183336,0.07025185681577037,0.0352934606578433,0.4103896103896104,5.841690582867054,1.0,0.02925180881798814,1.576885617294839,0.9068015062726559,0.2917820867959372,0.36583859410455605,0.45638717403423285,1,1
frozenset({'LUNCH BAG BLACK SKULL.'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.07025185681577037,0.08599988831183336,0.0352934606578433,0.5023847376788553,5.841690582867053,1.0,0.02925180881798814,1.8367606078334082,0.8914421438623675,0.2917820867959372,0.455563236855579,0.45638717403423285,1,1
frozenset({'CANDLEHOLDER PINK HANGING HEART'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.021332439828000222,0.12174010163623164,0.015077902496230524,0.706806282722513,5.805862433354147,1.0,0.012480889103420982,2.9954935819192805,0.8458033497120516,0.11780104712041885,0.6661652002741807,0.4153297468658437,1,1
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.045345395655330314,0.06578433015022059,0.017311665829005417,0.38177339901477836,5.803409385532798,1.0,0.014328649350422789,1.5111217607928704,0.8670020473822755,0.1845238095238095,0.3382399579268119,0.32246564687581025,1,1
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.06578433015022059,0.045345395655330314,0.017311665829005417,0.2631578947368421,5.803409385532798,1.0,0.014328649350422789,1.2956026773249087,0.8859704704405523,0.1845238095238095,0.22815843352165147,0.32246564687581025,1,1
frozenset({'JUMBO BAG TOYS'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.029150611492712347,0.11420115038811637,0.019210364661864075,0.6590038314176244,5.77055335412978,1.0,0.01588133129487928,2.5976797724573206,0.8515289844894357,0.1547458389563653,0.615041079888753,0.4136094951709149,1,1
frozenset({'LUNCH BAG APPLE DESIGN'}),frozenset({'LUNCH BAG BLACK SKULL.'}),0.05701680906907913,0.07025185681577037,0.022951918244262022,0.40254652301665034,5.730048161891222,1.0,0.01894638153744896,1.556185006870653,0.8753935435940398,0.22002141327623126,0.35740288231480316,0.364627792509915,1,1
frozenset({'LUNCH BAG BLACK SKULL.'}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.07025185681577037,0.05701680906907913,0.022951918244262022,0.3267090620031797,5.730048161891222,1.0,0.01894638153744896,1.400558269410978,0.8878548487674308,0.22002141327623126,0.2859990035112483,0.364627792509915,1,1
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.045345395655330314,0.11420115038811637,0.02948567599262858,0.6502463054187192,5.693868259722741,1.0,0.024307179643985564,2.532636147481864,0.8635295629592209,0.2267067410905968,0.6051544944605349,0.45421850723258694,1,1
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.11420115038811637,0.045345395655330314,0.02948567599262858,0.25819070904645475,5.69386825972274,1.0,0.024307179643985564,1.2869272682167763,0.9306542604203681,0.2267067410905968,0.22295531014301642,0.45421850723258694,1,1
frozenset({'JUMBO BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO BAG APPLES'}),0.051320712570503156,0.05372200815323616,0.01569218741274362,0.30576713819368884,5.69165503496298,1.0,0.01293513567360116,1.3630556026758245,0.868896570910008,0.17562499999999998,0.2663542132566767,0.29893346514674046,1,1
frozenset({'JUMBO BAG APPLES'}),frozenset({'JUMBO BAG BAROQUE BLACK WHITE'}),0.05372200815323616,0.051320712570503156,0.01569218741274362,0.29209979209979214,5.691655034962979,1.0,0.01293513567360116,1.3401313869415212,0.8711015017184548,0.17562499999999998,0.2538045077190357,0.29893346514674046,1,1
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.05986485731836712,0.05701680906907913,0.01932205282850282,0.32276119402985076,5.660807738974082,1.0,0.01590874968883382,1.3923939127795415,0.8757749046766389,0.19805380652547225,0.2818124305041181,0.33082232081512125,1,1
frozenset({'LUNCH BAG APPLE DESIGN'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.05701680906907913,0.05986485731836712,0.01932205282850282,0.33888344760039174,5.660807738974081,1.0,0.01590874968883382,1.422041452856218,0.8731298424867473,0.19805380652547225,0.2967856190187238,0.33082232081512125,1,1
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.08599988831183336,0.06405316356732005,0.03088177807561289,0.3590909090909091,5.606138543235318,1.0,0.025373213162803773,1.4603425816680113,0.89893216745953,0.2591377694470478,0.31522917118680843,0.42060909883490527,1,1
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.06405316356732005,0.08599988831183336,0.03088177807561289,0.4821272885789014,5.606138543235317,1.0,0.025373213162803773,1.7649126735796752,0.8778533881151628,0.2591377694470478,0.43339972851361813,0.42060909883490527,1,1
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG CARS BLUE'}),0.08599988831183336,0.06315965823421009,0.03043502540905791,0.35389610389610393,5.603198525612319,1.0,0.025003301855102276,1.4499840465520768,0.8988297665418724,0.2563499529633113,0.3103372396559092,0.4178852756438963,1,1
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.06315965823421009,0.08599988831183336,0.03043502540905791,0.4818744473916887,5.603198525612318,1.0,0.025003301855102276,1.7640514101012226,0.8769162368258718,0.2563499529633113,0.4331230970515653,0.4178852756438963,1,1
frozenset({'LUNCH BAG APPLE DESIGN'}),frozenset({'LUNCH BAG CARS BLUE'}),0.05701680906907913,0.06315965823421009,0.020159714078293405,0.3535749265426053,5.598113359503477,1.0,0.016558551903885155,1.4492636196104116,0.8710318469331408,0.20156337241764377,0.30999440925121796,0.3363807435542381,1,1
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.06315965823421009,0.05701680906907913,0.020159714078293405,0.3191865605658709,5.598113359503477,1.0,0.016558551903885155,1.3850831025232098,0.8767431907077384,0.20156337241764377,0.27802165936592743,0.3363807435542381,1,1
frozenset({'JUMBO BAG APPLES'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.05372200815323616,0.06751549673312113,0.02027140224493215,0.3773388773388774,5.588922478500643,1.0,0.016644334178965624,1.4975794526589943,0.8676886085024714,0.20077433628318583,0.3322557956945309,0.33879350814834686,1,1
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO BAG APPLES'}),0.06751549673312113,0.05372200815323616,0.02027140224493215,0.3002481389578164,5.588922478500643,1.0,0.016644334178965624,1.3523050734547726,0.8805236238516216,0.20077433628318583,0.2605218898977644,0.33879350814834686,1,1
frozenset({'STRAWBERRY CHARLOTTE BAG'}),frozenset({'LUNCH BAG BLACK SKULL.'}),0.039984363656670574,0.07025185681577037,0.01563634332942425,0.3910614525139665,5.566563934950396,1.0,0.012827367538946135,1.5268341066970377,0.8545235463739332,0.1652892561983471,0.3450499988087932,0.30681848460356514,1,1
frozenset({'JUMBO BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.051320712570503156,0.11420115038811637,0.03238956832523594,0.631120783460283,5.526396024167867,1.0,0.026528683910946618,2.4013249049950476,0.86335841527082,0.24328859060402683,0.5835632246515753,0.4573696826836867,1,1
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG BAROQUE BLACK WHITE'}),0.11420115038811637,0.051320712570503156,0.03238956832523594,0.2836185819070905,5.526396024167867,1.0,0.026528683910946618,1.3242656264800825,0.9246458680255132,0.24328859060402683,0.24486448941666292,0.4573696826836867,1,1
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.08599988831183336,0.05701680906907913,0.026916848159937456,0.31298701298701304,5.489381431497005,1.0,0.022013408948099524,1.3725842287652346,0.8947811949304935,0.23184223184223185,0.2714472605447378,0.39253660149840364,1,1
frozenset({'LUNCH BAG APPLE DESIGN'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.05701680906907913,0.08599988831183336,0.026916848159937456,0.4720861900097943,5.489381431497004,1.0,0.022013408948099524,1.7313434397655254,0.8672796291263405,0.23184223184223185,0.4224138452071477,0.39253660149840364,1,1
frozenset({'JUMBO BAG SPACEBOY DESIGN'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.0379181325738538,0.11420115038811637,0.023733735410733234,0.6259204712812961,5.480859598647516,1.0,0.019403441050230022,2.367942594041217,0.849768502711045,0.18486298390604614,0.5776924649624366,0.41687221608074587,1,1
frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.04009605182330932,0.12174010163623164,0.026749315909979338,0.6671309192200557,5.479960261685109,1.0,0.02186801848579805,2.638454422699522,0.851665342609386,0.19801570897064905,0.6209902314792102,0.4434278449311288,1,1
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.11420115038811637,0.047635003071424584,0.029764896409225444,0.26063569682151594,5.471516322371496,1.0,0.0243249242597273,1.2880862557664927,0.9225969389360344,0.225369978858351,0.22365447537134311,0.44274457760184827,1,1
frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.047635003071424584,0.11420115038811637,0.029764896409225444,0.6248534583821805,5.471516322371495,1.0,0.0243249242597273,2.361207558496677,0.8581114486574045,0.225369978858351,0.5764878879869945,0.44274457760184827,1,1
frozenset({'LUNCH BAG VINTAGE DOILY'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.032948009158429666,0.08599988831183336,0.015412966996146759,0.46779661016949153,5.439502531366938,1.0,0.012579441888424546,1.717388744891778,0.8439666809778111,0.1488673139158576,0.4177206512070071,0.3235086946951354,1,1
frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.03668956274082761,0.08599988831183336,0.016976601329089184,0.4627092846270929,5.380347506374904,1.0,0.013821303031168006,1.7011276866264178,0.8451464530892447,0.16059165346011622,0.4121546501996305,0.33005594101484514,1,1
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.06578433015022059,0.11420115038811637,0.04026358407326744,0.6120543293718167,5.359441015188812,1.0,0.0327509378926006,2.2833064438573283,0.8706912154091548,0.28816946442845726,0.5620386380066272,0.48231078326781546,1,1
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.11420115038811637,0.06578433015022059,0.04026358407326744,0.3525672371638142,5.359441015188812,1.0,0.0327509378926006,1.4429539613616307,0.9182822684768472,0.28816946442845726,0.3069771962396092,0.48231078326781546,1,1
frozenset({'CHARLOTTE BAG SUKI DESIGN'}),frozenset({'LUNCH BAG SUKI DESIGN'}),0.04869604065449266,0.07108951806556095,0.01854023566203161,0.38073394495412843,5.355697370222764,1.0,0.015078457600202762,1.5000184078645016,0.8549138732800293,0.1831218974076117,0.33334151450604654,0.3207676009138278,1,1
frozenset({'LUNCH BAG SUKI DESIGN'}),frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.07108951806556095,0.04869604065449266,0.01854023566203161,0.2608012568735271,5.355697370222764,1.0,0.015078457600202762,1.2869393626427534,0.8755234959315439,0.1831218974076117,0.22296261267004697,0.3207676009138278,1,1
